<< START AND END TIMES ARE VALID >>
<< TIME COLUMN VALUES HAVE VALID FORMAT >>
<< MISSING TIME INTERVALS: >>
date,time,volume,id
14/09/2022,20:55,,016f9c88878a4220866db1c5b75ea159
14/09/2022,21:35,,016f9c88878a4220866db1c5b75ea159
14/09/2022,21:45,,016f9c88878a4220866db1c5b75ea159
14/09/2022,23:05,,016f9c88878a4220866db1c5b75ea159
14/09/2022,00:55,,05d052e058b1460284732ef32967abd5
14/09/2022,01:05,,05d052e058b1460284732ef32967abd5
14/09/2022,01:40,,05d052e058b1460284732ef32967abd5
14/09/2022,03:25,,05d052e058b1460284732ef32967abd5
14/09/2022,03:45,,05d052e058b1460284732ef32967abd5
14/09/2022,05:05,,05d052e058b1460284732ef32967abd5
14/09/2022,05:10,,05d052e058b1460284732ef32967abd5
14/09/2022,05:55,,05d052e058b1460284732ef32967abd5
14/09/2022,06:25,,05d052e058b1460284732ef32967abd5
14/09/2022,06:50,,05d052e058b1460284732ef32967abd5
14/09/2022,07:15,,05d052e058b1460284732ef32967abd5
14/09/2022,07:50,,05d052e058b1460284732ef32967abd5
14/09/2022,08:05,,05d052e058b1460284732ef32967abd5
14/09/2022,08:45,,05d052e058b1460284732ef32967abd5
14/09/2022,08:55,,05d052e058b1460284732ef32967abd5
14/09/2022,10:45,,05d052e058b1460284732ef32967abd5
14/09/2022,11:10,,05d052e058b1460284732ef32967abd5
14/09/2022,11:40,,05d052e058b1460284732ef32967abd5
14/09/2022,13:00,,05d052e058b1460284732ef32967abd5
14/09/2022,13:30,,05d052e058b1460284732ef32967abd5
14/09/2022,15:25,,05d052e058b1460284732ef32967abd5
14/09/2022,15:40,,05d052e058b1460284732ef32967abd5
14/09/2022,15:45,,05d052e058b1460284732ef32967abd5
14/09/2022,16:20,,05d052e058b1460284732ef32967abd5
14/09/2022,17:00,,05d052e058b1460284732ef32967abd5
14/09/2022,17:15,,05d052e058b1460284732ef32967abd5
14/09/2022,17:35,,05d052e058b1460284732ef32967abd5
14/09/2022,18:35,,05d052e058b1460284732ef32967abd5
14/09/2022,19:45,,05d052e058b1460284732ef32967abd5
14/09/2022,19:50,,05d052e058b1460284732ef32967abd5
14/09/2022,21:30,,05d052e058b1460284732ef32967abd5
14/09/2022,22:30,,05d052e058b1460284732ef32967abd5
14/09/2022,22:50,,05d052e058b1460284732ef32967abd5
14/09/2022,22:55,,05d052e058b1460284732ef32967abd5
14/09/2022,23:00,,05d052e058b1460284732ef32967abd5
14/09/2022,23:05,,05d052e058b1460284732ef32967abd5
14/09/2022,23:10,,05d052e058b1460284732ef32967abd5
14/09/2022,00:05,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,00:15,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,00:30,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,00:55,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,01:05,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,01:45,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,02:10,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,02:35,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,03:10,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,04:50,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,05:10,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,06:30,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,07:50,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,08:20,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,09:40,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,12:10,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,12:35,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,13:35,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,13:45,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,14:05,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,15:05,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,15:30,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,16:20,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,16:55,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,17:20,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,17:30,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,19:50,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,20:10,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,21:15,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,21:40,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,22:50,,065c31a940654cb5ab0b92d9438f0637
14/09/2022,00:55,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,01:00,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,01:35,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,02:10,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,02:30,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,03:05,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,04:30,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,07:35,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,08:15,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,08:40,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,09:50,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,10:45,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,10:55,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,12:00,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,12:30,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,12:55,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,13:45,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,14:35,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,15:05,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,15:20,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,16:35,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,16:50,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,18:00,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,18:05,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,19:35,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,20:10,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,21:50,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,22:10,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,22:15,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,23:05,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,23:20,,06e6e6d9a5be4a1cae255483f94a9776
14/09/2022,00:25,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,00:55,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,01:15,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,01:20,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,01:50,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,02:30,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,03:40,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,04:15,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,04:30,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,04:35,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,05:05,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,05:55,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,06:15,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,06:20,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,06:40,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,06:55,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,07:35,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,09:55,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,10:00,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,10:45,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,11:05,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,11:10,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,11:40,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,13:35,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,15:05,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,15:50,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,16:00,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,16:20,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,16:25,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,16:35,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,16:50,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,17:00,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,17:30,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,18:00,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,18:05,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,18:45,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,19:15,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,19:35,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,20:35,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,21:00,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,23:20,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,23:30,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,23:50,,075a53aca583441f93ec423b84fdaaa0
14/09/2022,00:35,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,01:05,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,02:10,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,02:25,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,03:30,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,03:45,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,04:45,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,05:00,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,05:05,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,06:00,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,06:05,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,07:40,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,08:15,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,08:55,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,09:10,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,09:35,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,10:05,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,11:00,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,11:10,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,11:25,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,11:35,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,12:35,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,12:40,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,13:40,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,14:00,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,14:55,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,15:45,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,16:00,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,17:30,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,17:55,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,18:20,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,20:25,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,21:40,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,22:20,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,23:35,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,23:50,,0a9646b9080548c3b707c35c7df5b18c
14/09/2022,00:50,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,01:05,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,01:30,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,01:35,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,02:05,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,02:45,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,03:20,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,03:55,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,04:15,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,04:20,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,04:25,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,05:40,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,05:45,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,06:30,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,07:40,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,08:50,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,09:40,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,10:00,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,11:00,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,12:35,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,13:55,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,14:05,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,14:20,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,16:05,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,16:15,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,17:25,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,17:50,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,17:55,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,18:00,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,18:45,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,19:00,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,19:50,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,20:20,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,20:25,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,21:05,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,21:15,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,21:30,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,21:40,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,21:55,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,22:00,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,22:55,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,23:10,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,23:25,,0dd7b9e0d7ba4c3ab9af5b8a4f672142
14/09/2022,00:00,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,00:55,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,01:05,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,03:00,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,03:35,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,03:45,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,03:55,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,04:15,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,05:20,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,05:40,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,07:15,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,07:50,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,08:10,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,09:25,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,09:35,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,10:25,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,10:35,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,11:30,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,12:40,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,14:30,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,14:50,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,14:55,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,15:10,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,17:00,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,17:20,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,18:25,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,21:05,,0e45bdcf29cb43ffac35e3735a27826a
14/09/2022,01:25,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,01:40,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,03:10,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,04:20,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,04:35,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,05:35,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,05:55,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,06:20,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,06:40,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,06:45,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,06:50,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,07:50,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,08:05,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,08:15,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,08:25,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,08:40,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,09:20,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,09:55,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,10:10,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,12:40,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,12:45,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,12:55,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,13:50,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,14:00,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,14:20,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,14:50,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,16:00,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,16:05,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,16:35,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,19:05,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,20:30,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,22:40,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,22:55,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,23:25,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,23:35,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,23:50,,1183dba1ab2d45108e09c8a217d27790
14/09/2022,00:30,,173045e746a24335ae1eef55def938fd
14/09/2022,00:40,,173045e746a24335ae1eef55def938fd
14/09/2022,01:10,,173045e746a24335ae1eef55def938fd
14/09/2022,01:35,,173045e746a24335ae1eef55def938fd
14/09/2022,01:45,,173045e746a24335ae1eef55def938fd
14/09/2022,02:00,,173045e746a24335ae1eef55def938fd
14/09/2022,02:20,,173045e746a24335ae1eef55def938fd
14/09/2022,02:40,,173045e746a24335ae1eef55def938fd
14/09/2022,03:25,,173045e746a24335ae1eef55def938fd
14/09/2022,03:30,,173045e746a24335ae1eef55def938fd
14/09/2022,03:55,,173045e746a24335ae1eef55def938fd
14/09/2022,05:55,,173045e746a24335ae1eef55def938fd
14/09/2022,07:15,,173045e746a24335ae1eef55def938fd
14/09/2022,07:20,,173045e746a24335ae1eef55def938fd
14/09/2022,07:25,,173045e746a24335ae1eef55def938fd
14/09/2022,07:35,,173045e746a24335ae1eef55def938fd
14/09/2022,07:45,,173045e746a24335ae1eef55def938fd
14/09/2022,08:05,,173045e746a24335ae1eef55def938fd
14/09/2022,08:40,,173045e746a24335ae1eef55def938fd
14/09/2022,08:45,,173045e746a24335ae1eef55def938fd
14/09/2022,09:50,,173045e746a24335ae1eef55def938fd
14/09/2022,10:00,,173045e746a24335ae1eef55def938fd
14/09/2022,10:25,,173045e746a24335ae1eef55def938fd
14/09/2022,10:55,,173045e746a24335ae1eef55def938fd
14/09/2022,12:25,,173045e746a24335ae1eef55def938fd
14/09/2022,14:20,,173045e746a24335ae1eef55def938fd
14/09/2022,14:30,,173045e746a24335ae1eef55def938fd
14/09/2022,15:40,,173045e746a24335ae1eef55def938fd
14/09/2022,15:45,,173045e746a24335ae1eef55def938fd
14/09/2022,18:50,,173045e746a24335ae1eef55def938fd
14/09/2022,19:00,,173045e746a24335ae1eef55def938fd
14/09/2022,19:55,,173045e746a24335ae1eef55def938fd
14/09/2022,20:00,,173045e746a24335ae1eef55def938fd
14/09/2022,20:05,,173045e746a24335ae1eef55def938fd
14/09/2022,20:10,,173045e746a24335ae1eef55def938fd
14/09/2022,21:25,,173045e746a24335ae1eef55def938fd
14/09/2022,21:30,,173045e746a24335ae1eef55def938fd
14/09/2022,22:05,,173045e746a24335ae1eef55def938fd
14/09/2022,22:25,,173045e746a24335ae1eef55def938fd
14/09/2022,23:05,,173045e746a24335ae1eef55def938fd
14/09/2022,00:30,,17fcccb21427452da43dffe63828f58e
14/09/2022,01:10,,17fcccb21427452da43dffe63828f58e
14/09/2022,02:35,,17fcccb21427452da43dffe63828f58e
14/09/2022,02:50,,17fcccb21427452da43dffe63828f58e
14/09/2022,03:35,,17fcccb21427452da43dffe63828f58e
14/09/2022,03:45,,17fcccb21427452da43dffe63828f58e
14/09/2022,04:00,,17fcccb21427452da43dffe63828f58e
14/09/2022,04:15,,17fcccb21427452da43dffe63828f58e
14/09/2022,04:35,,17fcccb21427452da43dffe63828f58e
14/09/2022,04:45,,17fcccb21427452da43dffe63828f58e
14/09/2022,05:00,,17fcccb21427452da43dffe63828f58e
14/09/2022,05:10,,17fcccb21427452da43dffe63828f58e
14/09/2022,05:50,,17fcccb21427452da43dffe63828f58e
14/09/2022,06:25,,17fcccb21427452da43dffe63828f58e
14/09/2022,06:50,,17fcccb21427452da43dffe63828f58e
14/09/2022,08:50,,17fcccb21427452da43dffe63828f58e
14/09/2022,12:35,,17fcccb21427452da43dffe63828f58e
14/09/2022,12:50,,17fcccb21427452da43dffe63828f58e
14/09/2022,13:45,,17fcccb21427452da43dffe63828f58e
14/09/2022,14:45,,17fcccb21427452da43dffe63828f58e
14/09/2022,15:15,,17fcccb21427452da43dffe63828f58e
14/09/2022,15:30,,17fcccb21427452da43dffe63828f58e
